"uid","article","citedjournal"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," MUTAT RES-GEN TOX EN"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," TOXICOL LETT"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," CARCINOGENESIS"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," CARCINOGENESIS"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," CURR OPIN ONCOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ATMOS ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J BIOL CHEM"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," CHEM RES TOXICOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," MUTAT RES-REV MUTAT"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," TOXICOLOGY"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," SCI TOTAL ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," LAB INVEST"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," TOXICOL LETT"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J ENVIRON SCI HEAL C"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," SCI TOTAL ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," TOXICOL SCI"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," SCI TOTAL ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J APPL TOXICOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," NUCLEIC ACIDS RES"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON TOXICOL CHEM"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON SCI POLLUT R"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," HEMATOL-AM SOC HEMAT"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ORG GEOCHEM"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," CHEMOSPHERE"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan",NA
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," K0312 JSA JIS"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," CHEMOSPHERE"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," J ENVIRON SCI-CHINA"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," J JAPAN SOC WATER EN"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," J ENV SAF"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," CHEMOSPHERE"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," CHEMOSPHERE"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," CHEMOSPHERE"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ANAL SCI"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," CHEMOSPHERE"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan",NA
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 201"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 201"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV STUD DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 201"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 201"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 201"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," NAT DIOX EM INV"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENV SURV DIOX FY 200"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," CHEMOSPHERE"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," 176 NATOCCMS"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," CHEMOSPHERE"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," J ENV CHEM"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," J HEALTH SCI"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ATMOS ENVIRON"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," SCI TOTAL ENVIRON"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," PREF DIOX EM INV"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," J ENV CHEM"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," J ENV CHEM"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENVIRON SCI TECHNOL"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," ENVIRON HEALTH PERSP"
169,"Influence of combustion-originated dioxins in atmospheric deposition on water quality of an urban river in Japan"," TOXICOL SCI"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," CHEMOSPHERE"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," EUR J SOIL BIOL"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," PEDOBIOLOGIA"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," ENVIRON POLLUT"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," J ENVIRON SCI-CHINA"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," ENVIRON POLLUT"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," MICROB ECOL"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," ENVIRON GEOL"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," ENVIRON SCI TECHNOL"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," ECOTOX ENVIRON SAFE"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," ENVIRON SCI TECHNOL"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," BIORESOURCE TECHNOL"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," MICROB ECOL"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," ECOL ENG"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," APPL ENVIRON MICROB"
170,"Effects of biochars on the bioaccessibility of phenanthrene/pyrene/zinc/lead and microbial community structure in a soil under aerobic and anaerobic conditions"," SOIL BIOL BIOCHEM"
