"uid","article","citedjournal"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," INT RELAT"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," CLIMATE CHANGE EUROP"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," POLITICS ENV DISCOUR"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENERG POLICY"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," INNOVATION EU ENV PO"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," CLIM CHANG 2007"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ROUTL UACES CONTEMP"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," CLIMATE CHANGE POLIC"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENVIRON POLICY GOV"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," J PUBLIC POLICY"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," AGENDAS ALTERNATIVES"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," GOVERNANCE"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," EUSA REV"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," JCMS-J COMMON MARK S"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," J EUR INTEGR"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," POLICY STUD J"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," POLICY STUD J"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENVIRON POLIT"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENVIRON PLANN C"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENVIRON POLICY GOV"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," NEW CLIMATE POLICIES"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," INT SPECT"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," JCMS-J COMMON MARK S"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENVIRON POLICY GOV"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ANNU REV POLIT SCI"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," AM POLIT SCI REV"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ARGUMENTATIVE TURN P"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENERG POLICY"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," INT ENVIRON AGREEM-P"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENVIRON POLIT"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," EC CLIMATE CHANGE ST"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENERGY RES SOC SCI"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," GLOBAL ENVIRON CHANG"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," JCMS-J COMMON MARK S"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," EUROPEAN UNION LEADE"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," GER POLIT"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," ECOL SOC"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," EUR J DEV RES"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," WORLD BANK LEGAL REV"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," DRAMA COMMONS"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," AGR ECON"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," DEV CHANGE"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," Journal of International Development"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India""",NA
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," PARTICIPATION NEW TY"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," EDUC RES"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," PARTICIPATION NEW TY"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," ACAD MANAGE J"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," ACAD MANAGE REV"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," WORLD DEV"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," GLOBAL ENVIRON CHANG"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," AM POLIT SCI REV"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," SAGE HDB QUALITATIVE"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," CONSERV SOC"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," Participation: the new tyranny?"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," J ECON ISSUES"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," 7 INT CROPS RES I SE"
34,"""Role of institutional interplay as the medium for dispute between different interpretations of """"participation"""": A case study from semiarid India"""," TECHNICAL REPORT"
