"uid1","article","citedjournal"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," PLAN MELB"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," ECON GEOGR"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," ECON SOC"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," URBAN POLICY RES"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," PROMOTING SUSTAINABL"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," PLANNING LOCAL EC DE"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," J PLAN EDUC RES"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," COMMITMENT CONNECTIO"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," J PLAN EDUC RES"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," OCCUPATIONAL OUTLOOK"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," LOCAL ENVIRON"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," EC DEV STRATEGIES ST"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," P ACAD POLITICAL SCI"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," PUBLIC SECTOR INNOVA"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," CAMPUS COLL U FORM P"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," Educ Health (Abingdon)"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," ENERG POLICY"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," SOCIAL SUSTAINABILIT"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," UM MSU WAYNE STATE C"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," INT J PUBLIC ADMIN"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," IDEA U"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," J TECHNOL TRANSFER"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," U COMM PARTN CURR PR"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," AM SOC PUBLIC ADMIN"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," LOCAL ENVIRON"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," URBAN AFF REV"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," AM COMP ENVIRON POLI"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," AM COMP ENVIRON POLI"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," J PLAN EDUC RES"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," J PLAN EDUC RES"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," COMMUNITY DEV J"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," EVER VEXED TOWN GOWN"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," URBAN STUD"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities",NA
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," INT J SUSTAINABILITY"
62,"Sustainability university-community partnerships: Lessons for practitioners and scholars from highly sustainable communities"," LESSONS COMMUNITY OU"""
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," REG STUD"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," TOWN COUNTRY PLANN"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," SMART GROWTH PRIMER"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," BARKER REV HOUSING S"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," LOGICS DISLOCATION"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," PROG HUM GEOG"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," RGS IBG ANN C ROYAL"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," AUST J PUBL ADMIN"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," REV INT POLIT ECON"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," PUBLIC ADMIN"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," POLIT STUD-LONDON"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," GOVERNANCE STORIES"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," 200110 UC BERK"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," P1"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," LUXEMBOURG SUSTAINAB"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," EUR PLAN STUD"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," REG STUD"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," EUR PLAN STUD"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," THESIS"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," NAT PLANN POL FRAM"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," URBAN STUD"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," URBAN AFF REV"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," POLICY STUD J"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," J ECON GEOGR"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," INT J URBAN REGIONAL"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," CAPITAL CLASS"
63,"Examining regional competitiveness and the pressures of rapid growth: An interpretive institutionalist account of policy responses in three city regions"," URBAN STUD"
